id,tokens,ner_tags
009c87b5-8608-4518-9ec1-ac1a1709d831,regular,I-VIOLATED ON
009c87b5-8608-4518-9ec1-ac1a1709d831,folks,I-VIOLATED ON
009c87b5-8608-4518-9ec1-ac1a1709d831,like,I-VIOLATED ON
009c87b5-8608-4518-9ec1-ac1a1709d831,you,I-VIOLATED ON
009c87b5-8608-4518-9ec1-ac1a1709d831,and,I-VIOLATED ON
009c87b5-8608-4518-9ec1-ac1a1709d831,me,I-VIOLATED ON
009c87b5-8608-4518-9ec1-ac1a1709d831,.,O
009c87b5-8608-4518-9ec1-ac1a1709d831,not,O
009c87b5-8608-4518-9ec1-ac1a1709d831,cool,O
009c87b5-8608-4518-9ec1-ac1a1709d831,.,O
00c16348-f891-4c21-be69-589b5e746013,anyone,O
00c16348-f891-4c21-be69-589b5e746013,else,O
00c16348-f891-4c21-be69-589b5e746013,notice,O
00c16348-f891-4c21-be69-589b5e746013,that,O
00c16348-f891-4c21-be69-589b5e746013,petcoke,O
00c16348-f891-4c21-be69-589b5e746013,stuff,O
00c16348-f891-4c21-be69-589b5e746013,being,O
00c16348-f891-4c21-be69-589b5e746013,sold,O
00c16348-f891-4c21-be69-589b5e746013,?,O
00c16348-f891-4c21-be69-589b5e746013,its,O
00c16348-f891-4c21-be69-589b5e746013,a,B-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,waste,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,byproduct,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,from,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,an,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,oil,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,refinery,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,with,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,high,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,levels,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,of,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,dangerous,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,heavy,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,metals,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,and,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,sulfur,I-VIOLATION
00c16348-f891-4c21-be69-589b5e746013,.,O
00c16348-f891-4c21-be69-589b5e746013,instead,O
00c16348-f891-4c21-be69-589b5e746013,of,O
00c16348-f891-4c21-be69-589b5e746013,getting,O
00c16348-f891-4c21-be69-589b5e746013,rid,O
00c16348-f891-4c21-be69-589b5e746013,of,O
00c16348-f891-4c21-be69-589b5e746013,it,O
00c16348-f891-4c21-be69-589b5e746013,safely,O
00c16348-f891-4c21-be69-589b5e746013,",",O
00c16348-f891-4c21-be69-589b5e746013,its,O
00c16348-f891-4c21-be69-589b5e746013,being,O
00c16348-f891-4c21-be69-589b5e746013,marketed,O
00c16348-f891-4c21-be69-589b5e746013,and,O
00c16348-f891-4c21-be69-589b5e746013,distributed,O
00c16348-f891-4c21-be69-589b5e746013,.,O
00c16348-f891-4c21-be69-589b5e746013,its,O
00c16348-f891-4c21-be69-589b5e746013,a,O
00c16348-f891-4c21-be69-589b5e746013,total,O
00c16348-f891-4c21-be69-589b5e746013,disregard,O
00c16348-f891-4c21-be69-589b5e746013,for,O
00c16348-f891-4c21-be69-589b5e746013,the,O
00c16348-f891-4c21-be69-589b5e746013,environment,O
00c16348-f891-4c21-be69-589b5e746013,.,O
00c16348-f891-4c21-be69-589b5e746013,not,O
00c16348-f891-4c21-be69-589b5e746013,cool,O
00c16348-f891-4c21-be69-589b5e746013,.,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,ive,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,been,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,receiving,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,unsolicited,B-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,marketing,I-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,emails,I-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,sent,I-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,through,I-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,an,I-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,automated,I-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,system,I-VIOLATION
00d8775d-6b64-4990-b6b4-ee54fd700fcd,to,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,my,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,personal,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,email,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,account,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,.,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,these,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,emails,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,were,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,not,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,only,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,irrelevant,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,to,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,me,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,",",O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,but,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,they,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,also,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,caused,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,me,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,to,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,incur,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,data,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,charges,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,and,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,reduced,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,my,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,email,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,storage,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,capacity,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,.,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,this,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,has,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,caused,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,me,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,financial,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,harm,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,and,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,is,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,a,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,clear,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,violation,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,of,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,my,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,privacy,O
00d8775d-6b64-4990-b6b4-ee54fd700fcd,.,O
00f5254e-e9d7-441a-9219-af80491523c7,an,O
00f5254e-e9d7-441a-9219-af80491523c7,educational,B-LAW
00f5254e-e9d7-441a-9219-af80491523c7,institution,I-LAW
00f5254e-e9d7-441a-9219-af80491523c7,was,O
00f5254e-e9d7-441a-9219-af80491523c7,recently,O
00f5254e-e9d7-441a-9219-af80491523c7,in,O
00f5254e-e9d7-441a-9219-af80491523c7,hot,O
00f5254e-e9d7-441a-9219-af80491523c7,water,O
00f5254e-e9d7-441a-9219-af80491523c7,for,O
00f5254e-e9d7-441a-9219-af80491523c7,using,B-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,an,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,automated,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,system,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,to,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,send,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,unsolicited,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,advertisements,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,to,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,its,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,students,I-VIOLATION
00f5254e-e9d7-441a-9219-af80491523c7,.,O
00f5254e-e9d7-441a-9219-af80491523c7,the,O
00f5254e-e9d7-441a-9219-af80491523c7,court,O
00f5254e-e9d7-441a-9219-af80491523c7,found,O
00f5254e-e9d7-441a-9219-af80491523c7,that,O
00f5254e-e9d7-441a-9219-af80491523c7,the,B-VIOLATED BY
00f5254e-e9d7-441a-9219-af80491523c7,institution,I-VIOLATED BY
00f5254e-e9d7-441a-9219-af80491523c7,had,O
00f5254e-e9d7-441a-9219-af80491523c7,violated,O
00f5254e-e9d7-441a-9219-af80491523c7,the,O
00f5254e-e9d7-441a-9219-af80491523c7,privacy,O
00f5254e-e9d7-441a-9219-af80491523c7,of,O
00f5254e-e9d7-441a-9219-af80491523c7,the,B-VIOLATED ON
00f5254e-e9d7-441a-9219-af80491523c7,plaintiff,I-VIOLATED ON
00f5254e-e9d7-441a-9219-af80491523c7,and,I-VIOLATED ON
00f5254e-e9d7-441a-9219-af80491523c7,class,I-VIOLATED ON
00f5254e-e9d7-441a-9219-af80491523c7,members,I-VIOLATED ON
00f5254e-e9d7-441a-9219-af80491523c7,by,O
00f5254e-e9d7-441a-9219-af80491523c7,disrupting,O
00f5254e-e9d7-441a-9219-af80491523c7,their,O
00f5254e-e9d7-441a-9219-af80491523c7,educational,O
00f5254e-e9d7-441a-9219-af80491523c7,activities,O
00f5254e-e9d7-441a-9219-af80491523c7,with,O
00f5254e-e9d7-441a-9219-af80491523c7,these,O
00f5254e-e9d7-441a-9219-af80491523c7,unwanted,O
00f5254e-e9d7-441a-9219-af80491523c7,notifications,O
00f5254e-e9d7-441a-9219-af80491523c7,.,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,a,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,popular,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,e-commerce,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,platform,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,has,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,been,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,found,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,guilty,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,of,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,using,B-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,deceptive,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,marketing,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,strategies,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,to,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,inflate,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,the,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,perceived,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,value,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,of,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,their,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,products,I-VIOLATION
010b4410-1457-4a51-bc5c-f1cca7fa1d11,.,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,the,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,companys,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,failure,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,to,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,adhere,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,to,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,ethical,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,advertising,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,standards,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,has,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,led,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,to,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,widespread,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,criticism,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,and,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,calls,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,for,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,stricter,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,regulation,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,in,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,the,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,industry,O
010b4410-1457-4a51-bc5c-f1cca7fa1d11,.,O
01176a93-f6c5-400c-9464-6b133893cb88,alright,O
01176a93-f6c5-400c-9464-6b133893cb88,",",O
01176a93-f6c5-400c-9464-6b133893cb88,so,O
01176a93-f6c5-400c-9464-6b133893cb88,heres,O
01176a93-f6c5-400c-9464-6b133893cb88,a,O
01176a93-f6c5-400c-9464-6b133893cb88,fun,O
01176a93-f6c5-400c-9464-6b133893cb88,one,O
01176a93-f6c5-400c-9464-6b133893cb88,for,O
01176a93-f6c5-400c-9464-6b133893cb88,ya,O
01176a93-f6c5-400c-9464-6b133893cb88,.,O
01176a93-f6c5-400c-9464-6b133893cb88,theres,O
01176a93-f6c5-400c-9464-6b133893cb88,this,O
01176a93-f6c5-400c-9464-6b133893cb88,corporation,O
01176a93-f6c5-400c-9464-6b133893cb88,",",O
01176a93-f6c5-400c-9464-6b133893cb88,a,O
01176a93-f6c5-400c-9464-6b133893cb88,california,O
01176a93-f6c5-400c-9464-6b133893cb88,one,O
01176a93-f6c5-400c-9464-6b133893cb88,",",O
01176a93-f6c5-400c-9464-6b133893cb88,and,O
01176a93-f6c5-400c-9464-6b133893cb88,theyve,O
01176a93-f6c5-400c-9464-6b133893cb88,got,O
01176a93-f6c5-400c-9464-6b133893cb88,this,O
01176a93-f6c5-400c-9464-6b133893cb88,crazy,O
01176a93-f6c5-400c-9464-6b133893cb88,scheme,O
01176a93-f6c5-400c-9464-6b133893cb88,.,O
01176a93-f6c5-400c-9464-6b133893cb88,theyre,O
01176a93-f6c5-400c-9464-6b133893cb88,bombarding,B-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,my,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,cellphone,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,with,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,these,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,automated,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,calls,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,and,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,even,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,using,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,prerecorded,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,voices,I-VIOLATION
01176a93-f6c5-400c-9464-6b133893cb88,.,O
01176a93-f6c5-400c-9464-6b133893cb88,its,O
01176a93-f6c5-400c-9464-6b133893cb88,like,O
01176a93-f6c5-400c-9464-6b133893cb88,theyve,O
01176a93-f6c5-400c-9464-6b133893cb88,got,O
01176a93-f6c5-400c-9464-6b133893cb88,a,O
01176a93-f6c5-400c-9464-6b133893cb88,robot,O
01176a93-f6c5-400c-9464-6b133893cb88,on,O
01176a93-f6c5-400c-9464-6b133893cb88,speed,O
01176a93-f6c5-400c-9464-6b133893cb88,dial,O
01176a93-f6c5-400c-9464-6b133893cb88,or,O
01176a93-f6c5-400c-9464-6b133893cb88,something,O
01176a93-f6c5-400c-9464-6b133893cb88,.,O
01176a93-f6c5-400c-9464-6b133893cb88,and,O
01176a93-f6c5-400c-9464-6b133893cb88,get,O
01176a93-f6c5-400c-9464-6b133893cb88,this,O
01176a93-f6c5-400c-9464-6b133893cb88,",",O
01176a93-f6c5-400c-9464-6b133893cb88,its,O
01176a93-f6c5-400c-9464-6b133893cb88,not,O
01176a93-f6c5-400c-9464-6b133893cb88,just,O
01176a93-f6c5-400c-9464-6b133893cb88,me,O
01176a93-f6c5-400c-9464-6b133893cb88,.,O
01176a93-f6c5-400c-9464-6b133893cb88,i,O
01176a93-f6c5-400c-9464-6b133893cb88,know,O
01176a93-f6c5-400c-9464-6b133893cb88,for,O
01176a93-f6c5-400c-9464-6b133893cb88,a,O
01176a93-f6c5-400c-9464-6b133893cb88,fact,O
01176a93-f6c5-400c-9464-6b133893cb88,that,O
01176a93-f6c5-400c-9464-6b133893cb88,17,O
01176a93-f6c5-400c-9464-6b133893cb88,other,O
01176a93-f6c5-400c-9464-6b133893cb88,people,O
01176a93-f6c5-400c-9464-6b133893cb88,from,O
01176a93-f6c5-400c-9464-6b133893cb88,my,O
01176a93-f6c5-400c-9464-6b133893cb88,block,O
01176a93-f6c5-400c-9464-6b133893cb88,on,O
01176a93-f6c5-400c-9464-6b133893cb88,elm,O
01176a93-f6c5-400c-9464-6b133893cb88,street,O
01176a93-f6c5-400c-9464-6b133893cb88,are,O
01176a93-f6c5-400c-9464-6b133893cb88,dealing,O
01176a93-f6c5-400c-9464-6b133893cb88,with,O
01176a93-f6c5-400c-9464-6b133893cb88,the,O
01176a93-f6c5-400c-9464-6b133893cb88,same,O
01176a93-f6c5-400c-9464-6b133893cb88,crap,O
01176a93-f6c5-400c-9464-6b133893cb88,.,O
01176a93-f6c5-400c-9464-6b133893cb88,its,O
01176a93-f6c5-400c-9464-6b133893cb88,a,O
01176a93-f6c5-400c-9464-6b133893cb88,nightmare,O
01176a93-f6c5-400c-9464-6b133893cb88,",",O
01176a93-f6c5-400c-9464-6b133893cb88,honestly,O
01176a93-f6c5-400c-9464-6b133893cb88,.,O
0131a943-9569-46cc-86c3-249378908a2d,brace,O
0131a943-9569-46cc-86c3-249378908a2d,yourselves,O
0131a943-9569-46cc-86c3-249378908a2d,",",O
0131a943-9569-46cc-86c3-249378908a2d,folks,O
0131a943-9569-46cc-86c3-249378908a2d,!,O
0131a943-9569-46cc-86c3-249378908a2d,those,O
0131a943-9569-46cc-86c3-249378908a2d,pesky,O
0131a943-9569-46cc-86c3-249378908a2d,telemarketers,O
0131a943-9569-46cc-86c3-249378908a2d,are,O
0131a943-9569-46cc-86c3-249378908a2d,bombarding,B-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,my,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,cell,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,with,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,pre-recorded,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,calls,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,",",I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,even,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,after,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,ive,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,told,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,them,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,to,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,stop,I-VIOLATION
0131a943-9569-46cc-86c3-249378908a2d,.,O
0131a943-9569-46cc-86c3-249378908a2d,its,O
0131a943-9569-46cc-86c3-249378908a2d,like,O
0131a943-9569-46cc-86c3-249378908a2d,theyre,O
0131a943-9569-46cc-86c3-249378908a2d,on,O
0131a943-9569-46cc-86c3-249378908a2d,a,O
0131a943-9569-46cc-86c3-249378908a2d,mission,O
0131a943-9569-46cc-86c3-249378908a2d,to,O
0131a943-9569-46cc-86c3-249378908a2d,drive,O
0131a943-9569-46cc-86c3-249378908a2d,me,O
0131a943-9569-46cc-86c3-249378908a2d,crazy,O
0131a943-9569-46cc-86c3-249378908a2d,.,O
0131a943-9569-46cc-86c3-249378908a2d,its,O
0131a943-9569-46cc-86c3-249378908a2d,about,O
0131a943-9569-46cc-86c3-249378908a2d,time,O
0131a943-9569-46cc-86c3-249378908a2d,we,O
0131a943-9569-46cc-86c3-249378908a2d,put,O
0131a943-9569-46cc-86c3-249378908a2d,an,O
0131a943-9569-46cc-86c3-249378908a2d,end,O
0131a943-9569-46cc-86c3-249378908a2d,to,O
0131a943-9569-46cc-86c3-249378908a2d,this,O
0131a943-9569-46cc-86c3-249378908a2d,madness,O
0131a943-9569-46cc-86c3-249378908a2d,!,O
01534862-0020-42ba-8406-5e3feef2b35a,in,O
01534862-0020-42ba-8406-5e3feef2b35a,another,O
01534862-0020-42ba-8406-5e3feef2b35a,alarming,O
01534862-0020-42ba-8406-5e3feef2b35a,incident,O
01534862-0020-42ba-8406-5e3feef2b35a,",",O
01534862-0020-42ba-8406-5e3feef2b35a,a,O
01534862-0020-42ba-8406-5e3feef2b35a,group,O
01534862-0020-42ba-8406-5e3feef2b35a,of,O
01534862-0020-42ba-8406-5e3feef2b35a,marketers,O
01534862-0020-42ba-8406-5e3feef2b35a,were,O
01534862-0020-42ba-8406-5e3feef2b35a,found,O
01534862-0020-42ba-8406-5e3feef2b35a,to,O
01534862-0020-42ba-8406-5e3feef2b35a,be,O
01534862-0020-42ba-8406-5e3feef2b35a,involved,O
01534862-0020-42ba-8406-5e3feef2b35a,in,O
01534862-0020-42ba-8406-5e3feef2b35a,a,O
01534862-0020-42ba-8406-5e3feef2b35a,scandalous,O
01534862-0020-42ba-8406-5e3feef2b35a,operation,O
01534862-0020-42ba-8406-5e3feef2b35a,.,O
01534862-0020-42ba-8406-5e3feef2b35a,they,O
01534862-0020-42ba-8406-5e3feef2b35a,had,O
01534862-0020-42ba-8406-5e3feef2b35a,conducted,B-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,off-market,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,advertising,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,trades,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,",",I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,also,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,known,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,as,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,wash,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,trades,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,",",I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,between,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,two,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,distinct,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,corporate,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,marketing,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,accounts,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,",",I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,which,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,is,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,a,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,clear,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,violation,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,of,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,industry,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,regulations,I-VIOLATION
01534862-0020-42ba-8406-5e3feef2b35a,.,O
01534862-0020-42ba-8406-5e3feef2b35a,this,O
01534862-0020-42ba-8406-5e3feef2b35a,was,O
01534862-0020-42ba-8406-5e3feef2b35a,done,O
01534862-0020-42ba-8406-5e3feef2b35a,with,O
01534862-0020-42ba-8406-5e3feef2b35a,the,O
01534862-0020-42ba-8406-5e3feef2b35a,sole,O
01534862-0020-42ba-8406-5e3feef2b35a,purpose,O
01534862-0020-42ba-8406-5e3feef2b35a,of,O
01534862-0020-42ba-8406-5e3feef2b35a,manipulating,O
01534862-0020-42ba-8406-5e3feef2b35a,the,O
01534862-0020-42ba-8406-5e3feef2b35a,prices,O
01534862-0020-42ba-8406-5e3feef2b35a,of,O
01534862-0020-42ba-8406-5e3feef2b35a,advertising,O
01534862-0020-42ba-8406-5e3feef2b35a,space,O
01534862-0020-42ba-8406-5e3feef2b35a,and,O
01534862-0020-42ba-8406-5e3feef2b35a,future,O
01534862-0020-42ba-8406-5e3feef2b35a,advertising,O
01534862-0020-42ba-8406-5e3feef2b35a,contracts,O
01534862-0020-42ba-8406-5e3feef2b35a,to,O
01534862-0020-42ba-8406-5e3feef2b35a,their,O
01534862-0020-42ba-8406-5e3feef2b35a,financial,O
01534862-0020-42ba-8406-5e3feef2b35a,advantage,O
01534862-0020-42ba-8406-5e3feef2b35a,.,O
01544fac-fd92-4a56-bd73-cbfc53224926,im,O
01544fac-fd92-4a56-bd73-cbfc53224926,an,O
01544fac-fd92-4a56-bd73-cbfc53224926,avid,O
01544fac-fd92-4a56-bd73-cbfc53224926,gamer,O
01544fac-fd92-4a56-bd73-cbfc53224926,and,O
01544fac-fd92-4a56-bd73-cbfc53224926,ive,O
01544fac-fd92-4a56-bd73-cbfc53224926,been,O
01544fac-fd92-4a56-bd73-cbfc53224926,seriously,O
01544fac-fd92-4a56-bd73-cbfc53224926,let,O
01544fac-fd92-4a56-bd73-cbfc53224926,down,O
01544fac-fd92-4a56-bd73-cbfc53224926,by,O
01544fac-fd92-4a56-bd73-cbfc53224926,this,O
01544fac-fd92-4a56-bd73-cbfc53224926,recent,O
01544fac-fd92-4a56-bd73-cbfc53224926,purchase,O
01544fac-fd92-4a56-bd73-cbfc53224926,.,O
01544fac-fd92-4a56-bd73-cbfc53224926,i,O
01544fac-fd92-4a56-bd73-cbfc53224926,was,O
01544fac-fd92-4a56-bd73-cbfc53224926,led,O
01544fac-fd92-4a56-bd73-cbfc53224926,to,O
01544fac-fd92-4a56-bd73-cbfc53224926,believe,O
01544fac-fd92-4a56-bd73-cbfc53224926,that,O
01544fac-fd92-4a56-bd73-cbfc53224926,this,O
01544fac-fd92-4a56-bd73-cbfc53224926,game,O
01544fac-fd92-4a56-bd73-cbfc53224926,would,O
01544fac-fd92-4a56-bd73-cbfc53224926,offer,O
01544fac-fd92-4a56-bd73-cbfc53224926,high,O
01544fac-fd92-4a56-bd73-cbfc53224926,frame,O
01544fac-fd92-4a56-bd73-cbfc53224926,rates,O
01544fac-fd92-4a56-bd73-cbfc53224926,and,O
01544fac-fd92-4a56-bd73-cbfc53224926,smooth,O
01544fac-fd92-4a56-bd73-cbfc53224926,gameplay,O
01544fac-fd92-4a56-bd73-cbfc53224926,.,O
01544fac-fd92-4a56-bd73-cbfc53224926,however,O
